id;val
231;0.15365397812776982,0.019416718569652658,0.6102425670195428,0.4673447446629124,0.33829948751345096,0.2190942816626099,0.34779127952611333,0.04527794146864095,0.1948672320677136,0.38768606065526157
232;0.5947443873595811,0.991880896434513,0.13477792694903656,0.2208406162177644,0.13040568709386013,0.25129390214829295,0.029585400389775085,0.13526393125270197,0.3571346546556511,0.22315466947298934
233;0.2705161787296828,0.1921073756671512,0.6259839932396458,0.6834079295814102,0.40184034483385145,0.6179465929334171,0.20254112509462407,0.20371205994290864,0.1321010507305751,0.4410999769585705
234;0.4337902207296336,0.30066914331586136,0.5611666210317006,0.6377884089901775,0.21356929468609775,0.125168677949968,0.650811281325399,0.11143633685973764,0.9981291005359944,0.35599185588650595
235;0.6695030105478038,0.9754998155360983,0.423729579577075,0.5051922274046303,0.9897302335192083,0.6412648945992238,0.8701888208760051,0.12432573561986981,0.8359963772436105,0.9947536041140606
236;0.10074581932008209,0.5004933846771358,0.5120868615551769,0.28670795786162895,0.7918828871775048,0.8958548411002082,0.8414790185734145,0.760723089253226,0.706534755548009,0.08275059512985061
237;0.6548950388770425,0.27774506158984835,0.974277963107121,0.27117119209705065,0.08996209114353848,0.9856225827991664,0.9928681560837933,0.8308842939040826,0.00782740463716558,0.08794544027984219
238;0.09238593558993924,0.34456073347135174,0.25645570259323225,0.6617429462518332,0.5422682135879847,0.23017730258250946,0.4033379589443814,0.12083000387424125,0.4110167986154446,0.8516059066506622
239;0.17621105519430147,0.988460117897726,0.5948173707386404,0.4383117841596982,0.12583591957033058,0.9053371422212745,0.299501149651375,0.13036486802198255,0.7789687310232815,0.2576533903267665
240;0.9142249025433988,0.9061075513840745,0.20908639417351305,0.5573713732773816,0.44073858023296486,0.5417400949175801,0.1082753532279469,0.521536724684587,0.5312924091307992,0.370605020126783
241;0.7632857159928138,0.3751723836136803,0.10879557321268252,0.9950332357108091,0.17242858740586098,0.04863361781101527,0.3400463316726341,0.6691638901996906,0.38095940918319626,0.17359377779278806
242;0.33234113661595743,0.8202563600780685,0.2891467859270813,0.9711371687217222,0.9494125212091182,0.5415387671934992,0.034803009885712166,0.2078590920931599,0.5544046362966746,0.40087562074678174
243;0.009847657431329537,0.5119532082119947,0.7306209980569487,0.9473058579694799,0.43208414897397396,0.7818904260057797,0.8397308495098891,0.9034851599091505,0.6361654933742228,0.01584242864875418
244;0.6869389972527132,0.1372532409686863,0.0785516429837807,0.3904406844324426,0.439151648601798,0.3596159296910162,0.44147401926615737,0.7904601313606556,0.31477075007696176,0.8909913821147805
245;0.4284753317988008,0.28901281891553265,0.36198112082547884,0.2863026386231158,0.4777930100043569,0.44167075406610634,0.9282788660874511,0.9545684934011557,0.08586693060141593,0.12629420321926288
246;0.8405456520098854,0.7936165649607343,0.41129706565841695,0.7191975731395974,0.29914011537394536,0.16483320965245496,0.731307231530617,0.8249450945132583,0.47757198272389023,0.4198151212868
247;0.9636583460451874,0.5689156710639985,0.15179777905855873,0.4756244539778932,0.7701942047327294,0.8726056476482603,0.21944412104606392,0.9179201889663965,0.4575847942193736,0.5436629523546516
248;0.8081891223997439,0.19896478765098025,0.5888698852883123,0.9596587384254558,0.07150319853217912,0.7723182117322733,0.47532224192314243,0.11148159442659178,0.07039776615185689,0.04654241231720968
249;0.2917098247500194,0.6884610047854477,0.7917534351787526,0.14186717376933344,0.5246338312143203,0.056085778148335264,0.9906165977198833,0.06413309582453275,0.2393053196426549,0.12883615858122477
250;0.08331203879296989,0.32578301949796107,0.3858699370155658,0.23314762641897768,0.8902370268395938,0.4471687670471406,0.26960416469418025,0.5382354825411992,0.24246466178017845,0.26278533372909874
251;0.6882496315993887,0.3842216983928718,0.404295704178146,0.7716862446429624,0.04940909499728474,0.07927679716226321,0.20185830351409761,0.4947784103419066,0.5011176012053249,0.5738282735240997
252;0.2151125242662425,0.3024668571699336,0.8433675373291996,0.00823645053877553,0.2975819451129744,0.8096734919090127,0.1581301632487795,0.2193972173859331,0.08955700346271434,0.7659249986513744
253;0.8669902309423997,0.8753057928845985,0.4777495984525749,0.012059303038913338,0.8738113408484056,0.35266388971800144,0.2929899101329321,0.5162376730302888,0.8983182511835623,0.525949288700704
254;0.1735408223778795,0.7926201056835782,0.5433850438580328,0.849766620189601,0.332650346803664,0.3039012448105072,0.7371571003775607,0.2779667861746783,0.6487905430367826,0.6083134613196
255;0.10084966473243806,0.27694661629336026,0.43182924291081226,0.5230566685676636,0.48775863959479193,0.12936379059354564,0.8609156466650754,0.510808341972938,0.6029913527805367,0.1740677413897116
256;0.6859556972508976,0.410779024567992,0.49983997023173476,0.2408317138952557,0.487961897368941,0.1908243328682665,0.5028750300164326,0.6580660390179099,0.33588498938791367,0.7993185873761807
257;0.4844363992515872,0.5172164537164423,0.3656283446250005,0.7473506262711829,0.14942736334155282,0.983656715154351,0.015521063093148935,0.29383728154209676,0.09761243654145235,0.9524981304240586
258;0.6676980718314061,0.46302811053120096,0.2717882813661583,0.4821641797070162,0.39819644620584216,0.8807585098128962,0.2911350012766065,0.7758969624911003,0.06272482482795683,0.09152833274077576
259;0.15508551743842058,0.40033387881636207,0.971134560965407,0.9390654787326801,0.39133899907451597,0.07647372028337562,0.388060517529662,0.22610694640534312,0.22108673331772333,0.7055047637117396
260;0.6437236102434538,0.9842450111983166,0.11228574678287762,0.02585645927537683,0.6025395793854099,0.9773363636229923,0.42548715713713015,0.8071026701128576,0.7150469024056437,0.19752803944304254
261;0.02272299318530191,0.9486024397544003,0.34150312929677085,0.8490820242013748,0.8685730678675717,0.604780564005256,0.2991520060119882,0.13150716880994595,0.08365689412363042,0.9519201243325255
262;0.8401732752657963,0.30902622948189995,0.7407934807178711,0.9111426627725564,0.20032140450743086,0.2988551901979044,0.044559787077962154,0.391692802783962,0.42379572876443006,0.8762966102162645
263;0.19007749041276312,0.32353277673699066,0.5297408419201163,0.9616788166402034,0.9544384274226144,0.3331652244680894,0.9413733956389765,0.9853582177833746,0.2972894629159222,0.900960150157075
264;0.9324411685978682,0.9824626146489593,0.15648562344068528,0.39007010596808345,0.7298750894315614,0.41393835548704094,0.42105437509786936,0.2284999508495753,0.8813454385612104,0.5743376104088311
265;0.16773763874796688,0.07034365236814977,0.9943300373243852,0.7860585949027168,0.7164588730042198,0.3796566835803855,0.5811765159211791,0.32193389036495734,0.8091596882879039,0.8462282092208155
266;0.4836462071348513,0.25938866549660766,0.16393749471150776,0.7937015476771885,0.047849702525615934,0.5896839575634847,0.00990531538673789,0.6678923650695869,0.48571531007620516,0.04126377115617663
267;0.1255528346290251,0.5743113896069743,0.21685156596278932,0.2395322582019036,0.7504019379242055,0.09634006905879078,0.15556414822546683,0.3626127603048075,0.6045919336384982,0.06662167430595234
268;0.8063546126373844,0.9584669715469798,0.8206068675989715,0.12258352542363815,0.9429897736453068,0.03257427856453465,0.1677308514675908,0.2765075215791699,0.6932699232561887,0.7728434629823037
269;0.8017714713524954,0.04640823017292073,0.4484082863973542,0.9222633602787247,0.671693327861567,0.8269053952145928,0.037734683851990636,0.9119840026730821,0.9271018906678379,0.8365546753104489
270;0.6275179860718525,0.3031213804467672,0.5512625977172552,0.46275465117922543,0.33389423248392336,0.6556098047439162,0.7159718948631972,0.00023650975024713805,0.8974114464070096,0.3671252379930847
271;0.05287935465570415,0.6979468665559322,0.2259149110026456,0.4438188089930565,0.7045088697003014,0.9519199613069933,0.6740464561381472,0.549370601445753,0.6574367411885331,0.4124100188771883
272;0.01738426956276018,0.2515367991330161,0.7258177823031593,0.6287712464081808,0.889238276289184,0.10149603504707705,0.4572935240006819,0.9189110026855007,0.21563345770953002,0.12543812021549972
273;0.06706506595859207,0.6312778677937115,0.14359682523501494,0.6339095393221249,0.5272421902003035,0.4284021481751309,0.9391273781680415,0.9276871867451183,0.7978913221737132,0.2784195901276999
274;0.9733426482850522,0.8771349272502265,0.3675327883202303,0.4425740211649857,0.8873953532726574,0.07357785002140194,0.40625900085836086,0.09905637652404298,0.4657758726682577,0.773438920037901
275;0.591593188574431,0.36768845439307296,0.1222598047534652,0.3754081770874216,0.6843622488916125,0.6944103908002179,0.9548737389479779,0.49772204975885836,0.176066851631413,0.3304837683927505
276;0.5005612282420051,0.6537221287479219,0.5189360560784323,0.4672632692606159,0.030931884414722166,0.132255363372781,0.3837517492173681,0.7936887929772656,0.8722010002097099,0.5054991879866015
277;0.3090488359363952,0.7253050484242486,0.6962146022830901,0.3402214129201727,0.1840973448094465,0.11235251468125396,0.7499209492659182,0.8065367169741423,0.17876133627400714,0.8246798219297454
278;0.4498601316956181,0.08701093633562595,0.254813941329852,0.7329266880549848,0.10044857893849546,0.9874398110453428,0.3966322848387207,0.45414326084763357,0.4889206245509823,0.09227685269213226
279;0.8804047812157326,0.13522788438445144,0.5691010021868124,0.7329488468800075,0.71547636660331,0.9337822853980593,0.5149801486287792,0.6594685479761624,0.6550293399235969,0.3059286092484882
280;0.02194262838052663,0.6743625230338073,0.07736149196950137,0.8809229943423215,0.4434050634960992,0.4027922349721206,0.8836618840775438,0.32640217711296227,0.451812255653234,0.9491450027450652
281;0.776999629736035,0.6268937139413954,0.5775701089526124,0.7810418184142908,0.5185657177097862,0.9634853258908016,0.6036699295189163,0.615238104990596,0.9198793137233022,0.27165803195812543
282;0.6886926742489928,0.8412886174939546,0.220989979505003,0.7040765583718794,0.625034524938957,0.5350265036775772,0.7640590263625271,0.4487160323643522,0.29799835471834357,0.9677581899203707
283;0.691984964942967,0.07919359277182392,0.7947667433415543,0.5122629700439421,0.572691350572841,0.7944792769318837,0.496999818288677,0.6432279639912128,0.5100881603972721,0.29200979912608793
284;0.5219550761690865,0.5832074274833232,0.5481871118487813,0.4678819196793601,0.27128250061820647,0.6808224633653133,0.7440301548497302,0.7052803767156355,0.137215708115906,0.8511065362194582
285;0.937026692309491,0.8238607972020753,0.9386959339587894,0.40182966154797684,0.19783051964703768,0.190513597481335,0.467169829247049,0.2914552038735684,0.6488719208280225,0.749637131127085
286;0.5865080622431752,0.4259226091348336,0.3051237742522501,0.32258430646631653,0.42838470818924734,0.39128680339787025,0.6232754378253471,0.7772420279508345,0.9190784184149234,0.6143739614797914
287;0.3249473607013389,0.9786901680180035,0.9607001204691201,0.4680747739785226,0.7224668289988154,0.9905277208286969,0.5831367880709003,0.3815484155309007,0.5904933610554542,0.05269874494626314
288;0.04640771344821415,0.24882089884591418,0.7422627261629562,0.7526416280687525,0.5287331773953237,0.34658767612045527,0.9221986425601368,0.3616868673465714,0.5217513215816185,0.8552100989541321
289;0.7457432147420456,0.2666150536876637,0.9583311525205047,0.4766623325611472,0.23742316999118407,0.742720192288784,0.9579823632339187,0.45479305016627025,0.8865025804201524,0.6353235105228179
290;0.37143009607652466,0.9097661114498269,0.9786500080500186,0.5637395665155785,0.4024791268119462,0.8674832958922193,0.2844369074338605,0.5523962039745591,0.16483425544666064,0.4408568838891389
291;0.27927794659866045,0.47661912397054607,0.7267238612415337,0.2827788537460728,0.05195242005535672,0.9562950187878636,0.32870748912009207,0.6493374912508575,0.4827766263343375,0.24821861394783074
292;0.2701442559070576,0.7735010324000604,0.7916940061346459,0.9777019261520214,0.6513780845843372,0.049742486218971704,0.3997445114175865,0.3771058428384503,0.643283488671177,0.44434441695062454
293;0.817499400832633,0.9158094253582806,0.08550301541541716,0.9792230802030634,0.31457348417696085,0.8087841707167189,0.9986788098118586,0.8585982759721025,0.41805924627557756,0.06986826531851653
294;0.9573965783418725,0.09091143060159046,0.17278610691457486,0.19958742286687448,0.1929680801635627,0.5530265010518065,0.4820774041190877,0.8559055923147091,0.18769560120378548,0.8357409427336393
295;0.3818395353248336,0.271585535571086,0.15623870102079207,0.5343542569491724,0.7698650429427771,0.47695330820016757,0.25981325230720287,0.5653041679371436,0.238833320827613,0.4181632492306926
296;0.42009420674021314,0.5773524639499662,0.1252278895476836,0.8989237859920032,0.8154570471839687,0.5426506440408423,0.9127990051064148,0.1344378955943517,0.43128230028645964,0.9016679916038252
297;0.11607112475762404,0.5780760535746216,0.590671907915397,0.6431808515656788,0.10561083014165551,0.039477622758328446,0.5959587855093095,0.766179360497332,0.8140950822378242,0.7447694943386547
298;0.7176138432190352,0.061299628894185054,0.7398401200747964,0.0562345179958893,0.36584372590016445,0.619557340669992,0.05582682942455697,0.2411581550444707,0.9395175874601082,0.558176757917373
299;0.18285668937427302,0.6268616320979682,0.2394972250364925,0.6256854853101098,0.9632947474852828,0.19355283605640505,0.580085485827252,0.4610512563203021,0.12052228601929638,0.6373886339760338
300;0.7697987241714309,0.3363224765366949,0.5296395675622301,0.8286166716482417,0.10137747566186772,0.22771252618463955,0.1314201089908733,0.30952563853732706,0.7651191793141583,0.3041291303831537
301;0.36328523192891793,0.7394795612806964,0.5927181998866209,0.5435422195891717,0.40617790362222406,0.8773075575667472,0.5956233996114175,0.2331039056933586,0.7173301948276587,0.712269823772729
302;0.06129214657746007,0.9784115407330871,0.349831998888802,0.8229332150340719,0.36585208175703265,0.9886804689601877,0.4460320325789989,0.026050707230133252,0.9766445159671331,0.7125777579708621
303;0.3713699331965812,0.9964597628665605,0.6163243475831862,0.03721466990623323,0.08437530775542457,0.0782122817099663,0.9993053039692623,0.24430943480781253,0.6887218993181168,0.09224824454675296
304;0.9862451632349756,0.7792450899920386,0.7151872991625549,0.08912272546712718,0.3007831313810604,0.8734174681485991,0.9514438071298222,0.4750997936346715,0.6182283561742384,0.9363987614385771
305;0.34411827576325016,0.04045719130319925,0.3629141428495075,0.8530365769754762,0.01004121610901676,0.7319076558891132,0.20331961883148364,0.6827338889508413,0.7313205856004508,0.5831286178364042
306;0.8511519266055904,0.7273119334147343,0.26066700520709096,0.694760877750907,0.5430842572207032,0.8615314644212851,0.07288508860373444,0.4585603037842215,0.8671683805779752,0.27723077115281314
307;0.9468740162108862,0.7572326929419144,0.5490835320404801,0.22561378203938576,0.033054597303773026,0.5639850877457877,0.07266592117556514,0.6904609739791073,0.0686905329161368,0.6710139881612436
308;0.15756550955438897,0.7603368572369512,0.05078175057824241,0.33680033332058057,0.8602659137885889,0.5303731553419437,0.9701801286230884,0.6000053471518414,0.7361382982050021,0.5454418311665458
309;0.3914881237764213,0.033645906694990235,0.3168272947729105,0.7836716801982454,0.15469566987488614,0.4973186892527969,0.9405774643819824,0.6315419168746665,0.6962468972599468,0.1657768048712831
310;0.6024993641743054,0.22022211719676232,0.5070341308187418,0.2864647866716734,0.4529298417741294,0.8864300268123966,0.29905274275702476,0.11108306136018753,0.21243775013203314,0.6329435827591502
311;0.9192170785609596,0.16124803717081726,0.20969582479318094,0.18432646548143594,0.9550143238409826,0.5873441548103285,0.29874338539266654,0.4967483994455305,0.796787131862778,0.7680693313847053
312;0.6457625672431374,0.5171011725009294,0.19776960347221428,0.24828720211306587,0.04236455065430045,0.8946196344543529,0.3546959702917012,0.4156674264431425,0.332719861956291,0.747172081057879
313;0.3377485053415532,0.20006563712976644,0.979798310676906,0.9199397130549033,0.45270880659069324,0.5800248444078426,0.17391496931008166,0.07848088003133291,0.8773995822672277,0.632530184688483
314;0.810477983454639,0.7267401954201284,0.67963447020952,0.7398070319367596,0.5465467175918097,0.8085044276108061,0.2812531794381393,0.9338544483873538,0.02318172987411138,0.08898668701923573
315;0.02499818634034845,0.28897557510133987,0.4585814918471378,0.5062267810938411,0.019334445994984573,0.08151578612294552,0.4857115147433808,0.31271118686763577,0.7754089954572925,0.8806145039839182
316;0.3497448226363348,0.6962030739291014,0.01641724183530857,0.8336440536412254,0.8290370529448737,0.48988939626124073,0.8015141154370136,0.9633310157582882,0.9949658253524488,0.1157950333794876
317;0.8870500818097591,0.07794636372548358,0.3124629831556228,0.8053026452728761,0.5578622540941002,0.2781184541202095,0.058757154738763306,0.9952489008324263,0.10205130338204871,0.7508475012312477
318;0.3735517793475863,0.2950810530017697,0.9777772877956626,0.3721523363711051,0.730388522730229,0.8749184474515571,0.012399680168475702,0.594134108576522,0.6257460982070798,0.7676243988510092
319;0.09512180441666696,0.29280525446713657,0.58292604611611,0.9891166544772542,0.10782347086680255,0.9641271362606764,0.589419710807682,0.8924311104501691,0.6239583574438419,0.7688029544863612
320;0.07003461689252066,0.1918426057253264,0.15411169414094672,0.7054307922941652,0.740952786143737,0.8912270901828975,0.17812453828387675,0.8887750938823838,0.3929864633740918,0.9215858500000447
321;0.7305837279090627,0.3163352198653713,0.6519066501179782,0.9629847535689022,0.4327288853675263,0.2626321371454352,0.7902915973976332,0.37184689178322206,0.689363681165301,0.8878972422660697
322;0.7644079759086629,0.4241273654726295,0.9229236618040075,0.5411947756370237,0.8071677540941801,0.414893794899572,0.4635391013634129,0.9431389209228898,0.34617367916867636,0.3902160269345264
323;0.43727150646083224,0.9092123611079087,0.5011519261953551,0.10039838086051878,0.9157564830492494,0.7950393080803031,0.5956964360005609,0.6917765295920462,0.9917435838383403,0.5174786052187018
324;0.4527233186876929,0.08880956381323624,0.36948778881135524,0.41548224129179734,0.33585258087556535,0.1724161254138914,0.5180851691261144,0.4456687671416496,0.012255389799401661,0.2945367297975968
325;0.7920592724374037,0.8268842938195293,0.6162765644036066,0.8192540235816604,0.5413505927981527,0.09688489989048599,0.6898621697293631,0.0023959209156778627,0.8965286007183325,0.9885422565071228
326;0.6633728073111359,0.05235417309700641,0.29444847658831963,0.1399135301803276,0.8650373437177452,0.8307971531569212,0.7836770375930527,0.7503210505463095,0.34499903035575297,0.7347881494217791
327;0.8568102369767828,0.006503622010986643,0.36315570667837715,0.9109375828542161,0.9848787207017498,0.06086795762253039,0.32425298582923034,0.6478305564294646,0.9165730464940577,0.2398775847543415
328;0.4367214382245287,0.6439273581946806,0.04863245297392638,0.45987486236675945,0.473862684028427,0.04946666225312846,0.44875440919429654,0.2950747259654777,0.6554946418428412,0.7757908970339207
329;0.13983181116892884,0.9683555570151551,0.8142372236503614,0.31920310055442,0.6347886725777381,0.040067754758459806,0.7794321750740371,0.7031649162161635,0.11045160806016507,0.21813320407271775
330;0.9255212750763087,0.14070369567574226,0.8170971447460188,0.08635960807992882,0.27388339228376624,0.0978147969453691,0.20006289195460902,0.13703326926966974,0.7636928107263935,0.985220886505342
331;0.7752264636879501,0.061711736272824225,0.624825078615854,0.4619625596411784,0.8494026911995473,0.03536027560224675,0.6271915307617425,0.22299243439044336,0.09908716789031147,0.14158074980644353
332;0.1264140224289051,0.6412388668941797,0.9099564250555872,0.8579655434552584,0.5991004639257903,0.06875866945262255,0.6754794255553759,0.4610758898736428,0.7411173759930166,0.611474163587915
333;0.05898450193563842,0.605940259340771,0.5016043773044635,0.5038832424430498,0.7173451391025005,0.1370728752837479,0.4072530519662755,0.5095863124927672,0.02691767567961656,0.8387108854351003
334;0.4488285442720963,0.5307758229116677,0.1978786933431964,0.3098926553191087,0.740271280885783,0.8566500840786113,0.3638283140257036,0.46357732971356036,0.609310508741192,0.6342147894352704
335;0.10290026983240341,0.8604732994192745,0.6070425035877898,0.8187658850827123,0.3940832621482737,0.1627053050658528,0.7863970349307045,0.18986763722132416,0.4497175241711965,0.5868937076408607
336;0.5024767634904539,0.2390444181300021,0.38954255029750073,0.1427736157623679,0.0753050844490607,0.06972950699468905,0.8462121989386285,0.5111078432595875,0.5503744041790969,0.533351551786192
337;0.1080996019565642,0.42946649462933406,0.5226127325846354,0.7625726699407799,0.029507676310956743,0.00884627091856871,0.8845378931367692,0.26115134815625574,0.6149527303519864,0.9602397793289267
338;0.9974552472998763,0.5559249633731178,0.7916356603357001,0.6815805405540908,0.3919269128817007,0.7419856182172123,0.9357572021444885,0.8357778532289893,0.4262531076250261,0.6262194671511767
339;0.06309968507755592,0.6670485694308751,0.6060448443166343,0.8757155514787582,0.17407403702122903,0.5431301087007832,0.4733713663225977,0.6348371516924824,0.11351795150627408,0.17065326463278174
340;0.014102587147506673,0.4418240082821622,0.49816702440721927,0.21307730854511642,0.37631268454603906,0.7476762075357657,0.3989747171184018,0.4041809877850411,0.501123669068545,0.6896240179652678
341;0.781608111198224,0.8425759908570263,0.13495359293115972,0.5091210027525092,0.8974407015755934,0.36104156753849326,0.8225844551418634,0.8121729251761549,0.7354273437510934,0.2228391870216755
342;0.2629845872665517,0.193795344127215,0.9087534708863908,0.9381931498455839,0.5546394047494209,0.24754246686168924,0.614606172600456,0.8550956371851559,0.5748208746538073,0.3592860117702159
343;0.6086402695738061,0.5796584900549603,0.8625099300083267,0.5641697867536738,0.20456126201733282,0.7398697468012638,0.21480450760917513,0.07495922234112384,0.8776492842248029,0.07965287387526332
344;0.24211539648916713,0.4178283154800908,0.36285512017655386,0.4254790171668481,0.4964469494645827,0.7967760295810931,0.8085958432344957,0.7439672337529787,0.3967258163364713,0.8226006147237973
345;0.23720677521928613,0.7649482704110986,0.9883356915649615,0.7513837132485546,0.42930149110844884,0.5515938911741802,0.49544647054049806,0.24982781708979085,0.33345687474003505,0.8047445245387316
346;0.13014306565715694,0.606007951770387,0.3448982518696605,0.1261259115117387,0.3793028697620171,0.19852020351594302,0.2761042723147674,0.015256137085639221,0.2895461976911996,0.9982383075684413
347;0.033722300089299995,0.4725776146317513,0.25962059439461993,0.6040434654710806,0.44167667151456136,0.7872125191343937,0.37134967357795,0.4374550187666316,0.8757657366040914,0.11991071663020114
348;0.2504377916760625,0.35115160225866615,0.28543038117330377,0.07161903780603507,0.4277284672241436,0.05014417621397693,0.29288533631128366,0.7084921514252424,0.33417617615522266,0.76302923355171
349;0.12584874581433725,0.3600898018614116,0.2986221874194104,0.005070827298387148,0.3990044971163783,0.22906231185390424,0.9453109049849852,0.3696517829319049,0.3821141085260542,0.639799255680943
350;0.3682686569419179,0.5261764522171781,0.24110624606020736,0.7464146945662037,0.4124983196917116,0.7159989240739544,0.30197965419067696,0.1670946014479443,0.19187460168385873,0.3885150425236831
351;0.6114085302080758,0.20309203042224033,0.5300402465633755,0.4342127475072197,0.7824566951961122,0.32739396282454947,0.5389532733634734,0.031793912015682824,0.12272618543651359,0.8317655063257391
352;0.24986721621312313,0.3251659746616612,0.15857817472461755,0.366114337380651,0.6283646354669505,0.635442606150817,0.9727095676151092,0.46540006506140863,0.4784605570806122,0.9900625978528492
353;0.987532438952748,0.6876210946362973,0.6228787068723312,0.35549044196165647,0.012396970150439945,0.10657191122476084,0.38143244437099544,0.9814809647278651,0.5413637702027564,0.03758173583691782
354;0.24277149118529806,0.7461653305606925,0.7535812091917896,0.9116188316752102,0.5482770357592951,0.36116080489885927,0.2042817412129312,0.4415908947971229,0.5836766119734937,0.8232158770517002
355;0.7169607040884493,0.41429958843692793,0.256866598597303,0.8585066553472069,0.3653848634541129,0.42331765601702187,0.04295680417592207,0.6925432922720582,0.4035533336663636,0.8232001527547849
356;0.1662142386121762,0.5829469040990464,0.780615656913565,0.40440109030241456,0.06020561730900542,0.1725497375576598,0.0011595107389282822,0.8619059680487563,0.32055285632304087,0.2341269202259858
357;0.8166155404784927,0.36415704819955175,0.22963460271864422,0.49060214784856404,0.6393242172129712,0.20449061461619,0.08280970109656705,0.19795781324905015,0.18139953217207838,0.11187831879082322
358;0.17781399464642877,0.6207738590654205,0.4838134565701053,0.4810243383643684,0.40891611713954656,0.36727145715053966,0.32775822273736166,0.46537575491361705,0.603297333988523,0.7018955943052777
359;0.13269703501828722,0.2152568073935749,0.907020741007481,0.32118400272602465,0.03191659155757287,0.2117955666862713,0.6886599474679456,0.9631394103172521,0.0748841466030149,0.3159469312213995
360;0.32840148706410455,0.8794414438677512,0.33629811811414356,0.3297051080044048,0.007775863732858768,0.8965318105045667,0.8106510511401254,0.9483043037693485,0.17566896613929517,0.7311607468864443
361;0.17732394535115092,0.16449481247015385,0.0791931642023842,0.5555903206915321,0.27988424930080413,0.15477478696745695,0.833963206769617,0.1385927556964568,0.26961451839840056,0.04216692385438359
362;0.1579141387742149,0.9758727043787124,0.1987884566243895,0.394309745088802,0.3553893199214617,0.8468996802558474,0.3668327206196308,0.8014856880780977,0.5061000139284161,0.5419323804696888
363;0.9949162309473497,0.6921658365592861,0.365310909070101,0.17769499766288077,0.480347020483039,0.983347650512354,0.251536339083024,0.34257174849914673,0.10056283451390524,0.37006279712383894
364;0.4650629715409955,0.41195506759135303,0.4396574342690436,0.7846833333258448,0.8055471252378605,0.6040767644226088,0.6478447353649149,0.12642568992195802,0.7573690458084291,0.2545542609588448
365;0.6379125306962924,0.5982904526697744,0.1674953206767058,0.1590521078099062,0.13740173360902797,0.9193067532241364,0.9533459540265573,0.4772807668968697,0.185499808153602,0.21108332036227806
366;0.3421759761436156,0.0723404181710523,0.3091750468346214,0.14994959404479624,0.3349341262043215,0.37310809784321286,0.9261534809218634,0.7770192465991878,0.4376414246978806,0.4409823016597447
367;0.24932391845263047,0.35782858431207487,0.44323118517342486,0.9278862425016118,0.17115433369001842,0.5984384565854859,0.27921615739130634,0.10284464136405569,0.015214338401138394,0.01823073145292775
368;0.737762701903858,0.20186319694722488,0.6619754455080961,0.4079757153280992,0.541554795438468,0.15775676081772172,0.7405705447769446,0.7256823111814432,0.3491667384460202,0.013513968981285651
369;0.9215506215948711,0.48734686163960206,0.10080062156719682,0.7246317763965326,0.8208335236269193,0.33172251553119136,0.050134417769823525,0.496315277446708,0.7972937006910175,0.11875459092996432
370;0.2400470304324157,0.5449707107879357,0.1890619761445652,0.4495011418763537,0.8942064591322337,0.8369137228094886,0.9050137614239941,0.8177491214277559,0.24770307197178643,0.7959272411867245
371;0.2403917390094411,0.905643531909425,0.6494231997860935,0.11303547933970637,0.08967746616693906,0.2924645519375604,0.008642677431387913,0.8049805306384393,0.7657233862740873,0.9467525362371044
372;0.10016491855276377,0.20052234355446608,0.7589336182427371,0.3560301731831278,0.9009032665988933,0.02767570519030227,0.6790886786769689,0.21588923570363616,0.6872709824549127,0.37646551439409703
373;0.899512732839234,0.9357875422684137,0.09253235658818337,0.18210185489140251,0.6998366790394278,0.5860428404671968,0.12842788290438634,0.8228215269516469,0.9027089439103544,0.03978850951917623
374;0.3390720411178546,0.4584653039344512,0.6769965892295987,0.5582147676488252,0.2519270985976174,0.13053096976731438,0.8871905518311611,0.8557428041980003,0.1009628321311653,0.8466410547328101
375;0.221907166330105,0.5877465765402805,0.890578862095658,0.7837802170042886,0.8803626804234187,0.2961006087242696,0.5582044953022862,0.9450129248317937,0.376474622701401,0.1710428912518277
376;0.2664241906331474,0.6636280852471845,0.3366288738943307,0.6019085788792757,0.8630585039877852,0.6477682677598672,0.2070046860335658,0.8425469272419518,0.5053398794752716,0.3611650932211482
377;0.8137707245212354,0.29975689435419073,0.25302467165328457,0.2235301002566913,0.36800064661443477,0.5543737890725401,0.9937713257312635,0.7642393767591285,0.013497057977884808,0.6403898704701101
378;0.08096856454426493,0.3968931026783582,0.68134331990899,0.4049662827152878,0.9056790081349857,0.7634086950187673,0.3167182965030757,0.8532421150414076,0.4139244859746003,0.17401974964919376
379;0.3259839171977281,0.7013109105289071,0.2665420771099437,0.43922183983324925,0.5996786967043288,0.3766095172414442,0.9303225158869283,0.05220136582603485,0.912920657197932,0.608585705852385
380;0.058673549710142936,0.4994044488336703,0.02221743509419216,0.22367240032413793,0.7904192058897399,0.4677583221090599,0.37160895301214747,0.3739105537583399,0.39039294291337867,0.024517521014850385
381;0.6459546277036039,0.11020045698498104,0.4563261734582318,0.4925861187181465,0.8515118028893771,0.3868901672171521,0.5731624166757074,0.75612043219086,0.723979728014502,0.3288108758703441
382;0.4260875192804885,0.6898825982516799,0.9718908326044416,0.5200877632372822,0.14763439975215908,0.29850588354940344,0.34271917949714714,0.7879849935311347,0.7403271266501142,0.2815030400523596
383;0.598725958333005,0.513329272605193,0.8841870762856776,0.7135454901897716,0.48965655756879745,0.32508341528731244,0.8518565370590642,0.0623666060954442,0.37940538529609535,0.6117180227399976
